hvarthera,46
altid,6
niuter,9
skilje,5
sätesgård,3
strögods,2
svarar,10
klyfvas,2
lösa,43
hvilket,4
skall,66
ärfver,5
hvarken,12
beräknadt,2
Giftermåls,9
nödtorftiga,2
uptuchtelse,2
stånde,68
underskrifvas,2
delningen,2
XIII,8
sämre,6
skiftet,3
lotterna,2
jämnka,2
behåller,9
jämnkning,4
Domarens,13
Gitta,3
afgår,3
Mister,2
lottas,3
kommen,38
jäf,19
oskyld,3
blifver,10
tog,11
XV,8
frånvarande,9
tagen,15
ort,45
förlänt,3
slutit,8
visar,3
bevakar,2
inrikes,9
fierran,7
förvar,12
lyftas,6
skild,8
Vet,6
arfvingen,2
Öfvergifver,2
neder,34
lemnar,6
varda,16
följa,7
XVI,9
vilkor,17
fritt,63
underskrifvit,4
ändradt,4
gälle,17
återkalla,5
gifva,39
bortgifva,7
giord,21
arfvejord,18
jämngod,4
egenom,13
arfvejords,2
penningar,72
kiöpt,34
ärfda,2
testamentera,2
stånd,15
ärfdt,5
orörligit,2
penning,8
utländske,5
inändske,2
inflytta,2
prestaståndet,2
stadgadt,44
öfrigt,3
klandrar,13
godo,13
Hvar,44
testamentet,15
tilställas,3
ogildt,20
undan,37
tridiung,18
varder,62
Kan,33
Mö,3
råde,6
slöseri,3
vårda,12
stäld,7
förmyndare,43
Går,27
förmynderskapet,3
bröd,63
vitne,27
gifve,97
vägrar,3
omyndig,11
8,103
fyldt,5
fattig,7
Kronones,22
händer,52
Theffe,2
ursächta,3
trägit,2
rätteliga,16
gammal,9
redan,10
Hvad,16
omyndigas,5
vårde,9
eget,6
omyndiga,6
evangeliska,3
dygd,2
öfningar,2
ämne,2
bortsälja,2
trångmål,3
böra,33
bäst,9
handla,7
redo,11
förmynderskap,11
åhrs,23
tilställa,3
tridie,45
räkning,17
påminna,5
finna,19
utföra,27
råda,7
förelägga,4
afträda,3
förordnadt,3
förestått,6
vanvettig,6
hemkommit,2
genast,55
ytteligare,2
dela,7
räkenskap,5
förvaltningen,3
ene,33
brott,36
betala,83
troliga,3
pröfvar,24
låter,39
ord,49
ligge,32
Balk,23
fierde,9
femte,2
pantsatt,13
lagbok,2
står,44
gåfva,5
sättas,18
belägit,2
syskon,7
tomt,64
klandra,14
skiftar,2
dömes,19
vore,3
säljas,10
kiöparen,27
jorden,9
offenteliga,18
Häradsting,10
klander,23
landsort,4
hålles,16
fastebref,5
insegel,9
Härader,3
Varde,3
dombok,15
Jord,2
öppna,6
Rådstufvu,16
upbiudas,4
upbud,13
Helgedag,6
måndag,4
upbudet,12
friskilling,2
Rättens,40
säljaren,13
handstreckning,4
betald,16
nämnas,7
bred,9
qvarter,5
gator,6
beägen,2
summan,7
Säljer,11
tvem,4
siettedelen,2
skattejord,5
kronoskatte,2
kronan,2
frälserätt,2
lagfarten,4
Kiöper,4
hembiuda,6
jungfru,2
förbuden,4
vise,11
kommit,17
minska,3
jordabref,2
förloras,2
Häradshöfding,44
bördas,4
Vil,59
kiöpebrefvet,4
insatta,2
veckor,8
ofta,15
slutes,4
Ingen,29
fall,58
afvel,4
säljare,3
förfång,13
gjordt,4
sken,4
skyldige,7
tingadt,2
bördemannen,4
plichtig,9
bördeman,19
afstå,19
kiöpare,3
svek,9
börd,14
vederbör,2
fort,3
upbiuda,15
öfver,94
Vinner,3
upbuden,3
kiöpebref,3
såldt,22
slitas,4
mäste,6
belägne,10
kiöpet,9
lyfta,8
hundrande,2
penningarne,9
tappar,9
skydig,4
godset,30
