UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
  107910   Words
   84873   Misrecognized
   21.35%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00   blanda
       2        2     0.00   blandad
       2        0   100.00   blandar
       2        2     0.00   blandat
       2        2     0.00   blanden
     114       96    15.79   blef
       2        2     0.00   blefwen
      28       22    21.43   blefwo
      86       70    18.60   bli
       2        2     0.00   blid
       2        2     0.00   blida
       2        0   100.00   blidare
       2        2     0.00   blide
       2        2     0.00   blidi
       2        2     0.00   blif
       2        2     0.00   blifva
      48       42    12.50   blifwa
       2        2     0.00   blifwe
      10        8    20.00   blifwen
      10       10     0.00   blifwer
      56       48    14.29   blifwit
       2        2     0.00   blijade
       8        6    25.00   blind
       6        6     0.00   blinda
       2        2     0.00   blindhet
       2        2     0.00   blindning
       2        2     0.00   blindt
       2        0   100.00   blindtwis
       2        2     0.00   blinkande
       2        2     0.00   blinkar
      80       66    17.50   blir
       2        2     0.00   blixt
      20       20     0.00   blod
       2        0   100.00   bloden
       2        0   100.00   blodens
       2        2     0.00   blodig
       2        2     0.00   blodrã
       2        2     0.00   blomma
       2        2     0.00   blommande
       2        2     0.00   blommar
       2        2     0.00   blomstertiden
       2        2     0.00   blomstrande
      22       22     0.00   blott
       8        8     0.00   blotta
       4        4     0.00   bly
       2        2     0.00   blyas
       2        2     0.00   blyga
       2        0   100.00   blygd
       2        2     0.00   blygdes
       2        2     0.00   blygsel
       2        2     0.00   blygslen
      34       26    23.53   blã
      14       14     0.00   bo
       2        2     0.00   boar
       4        4     0.00   bod
       4        2    50.00   bodde
       2        2     0.00   boden
       2        2     0.00   bodt
       2        2     0.00   boende
       2        2     0.00   boileaus
      12        8    33.33   bok
       2        2     0.00   bokdommare
       2        2     0.00   boken
       2        2     0.00   bokflit
       2        2     0.00   bokfrã
       4        2    50.00   bokhã
       4        2    50.00   boklã
       2        2     0.00   bokstafwen
       2        2     0.00   boktryckaren
       2        2     0.00   bokwett
       2        2     0.00   bolster
       2        2     0.00   bonad
       2        2     0.00   bond
       6        6     0.00   bonde
       6        6     0.00   boning
       2        2     0.00   boningar
       2        0   100.00   bonings
      10       10     0.00   boo
      12       12     0.00   bor
      16       14    12.50   bord
      20       14    30.00   borde
       2        2     0.00   borden
       2        2     0.00   bordet
       2        2     0.00   bordheder
       2        2     0.00   bordlã
       2        2     0.00   bordt
       2        0   100.00   bordã
       2        2     0.00   borgar
      20       16    20.00   borgare
       2        2     0.00   borgares
       2        2     0.00   borgarhiort
