Han,0,0,0.10385222520701211,1,0,0,0,1
fick,0,0,0.012462267024841454,1,0,0,0,1
sitt,0,0,0.012462267024841454,1,0,0,0,1
Foder,0,0,0,1,0,0,0,1
jämt,0,0,0,1,0,0,0,1
sin,0,0,0.07754299482123571,1,0,0,0,1
putzning,0,0,0,1,0,0,0,1
och,0,0,0,1,0,0,0,1
sin,0,0,0.07754299482123571,1,0,0,0,1
ans,0,0,0,1,0,0,0,1
Han,0,0,0.10385222520701211,1,0,0,0,1
blänckte,0,0,0,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
en,0,1,1.044061037414495,1,0,0,0,1
Sol,0,0,0,1,0,0,0,1
med,0,0,0.7075798277437758,1,0,0,0,1
gnäggan,0,0,0,1,0,0,0,1
och,0,0,0,1,0,0,0,1
med,0,0,0.7075798277437758,1,0,0,0,1
dans,0,0,0,1,0,0,0,1
Högfärdig,0,0,0,1,0,0,0,1
liksom,0,0,0.04431028275499183,1,0,0,0,1
släckten,0,0,0,1,0,0,0,1
En,0,1,0.07200420947686173,1,0,0,0,1
gång,0,0,0.0013846963360934948,1,0,0,0,1
när,0,0,0.008308178016560969,1,0,0,0,1
Pelle,0,0,0.0013846963360934948,1,0,0,0,1
gaf,0,0,0,1,0,0,0,1
sin,0,0,0.07754299482123571,1,0,0,0,1
Kamp,0,0,0.0789276911573292,1,0,0,0,1
en,0,1,1.044061037414495,1,0,0,0,1
bitter,0,0,0,1,0,0,0,1
släng,0,0,0,1,0,0,0,1
Sad,0,0,0,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
Jag,0,0,0.0027693926721869895,1,0,0,0,1
är,0,1,0.09831343986263812,1,0,0,0,1
wist,0,0,0,1,0,0,0,1
god,0,0,0.04984906809936582,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
tåhl,0,0,0,1,0,0,0,1
en,0,1,1.044061037414495,1,0,0,0,1
sådan,0,0,0.030463319394056887,1,0,0,0,1
Dräng,0,0,0,1,0,0,0,1
Med,0,0,0.009692874352654464,1,0,0,0,1
otäck,0,0,0,1,0,0,0,1
Hud,0,0,0,1,0,0,0,1
och,0,0,0,1,0,0,0,1
luggar,0,0,0,1,0,0,0,1
Än,0,1,0,1,0,0,0,1
swärjer,0,0,0,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
på,0,1,0.9540557755684178,1,0,0,0,1
mig,0,0,0.6591154559805035,1,0,0,0,1
än,0,1,0.03461740840233737,1,0,0,0,1
önskar,0,0,0.011077570688747958,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
sin,0,0,0.07754299482123571,1,0,0,0,1
död,0,0,0.0041540890082804845,1,0,0,0,1
Än,0,1,0,1,0,0,0,1
lappar,0,0,0.0013846963360934948,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
sin,0,0,0.07754299482123571,1,0,0,0,1
Råck,0,0,0,1,0,0,0,1
än,0,1,0.03461740840233737,1,0,0,0,1
stiäl,0,0,0,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
möglot,0,0,0,1,0,0,0,1
Bröd,0,0,0,1,0,0,0,1
Hwarpå,0,0,0,1,0,0,0,1
han,0,0,0.5677254977983328,1,0,0,0,1
altid,0,0,0.06508072779639426,1,0,0,0,1
tuggar,0,0,0,1,0,0,0,1
Skal,0,0,0.02492453404968291,1,0,0,0,1
jag,0,0,0.03184801573015038,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
är,0,1,0.09831343986263812,1,0,0,0,1
så,0,1,1.388850425101775,1,0,0,0,1
skiön,0,0,0,1,0,0,0,1
ha,0,1,0.15093190063419093,1,0,0,0,1
så,0,1,1.388850425101775,1,0,0,0,1
föracktlig,0,0,0,1,0,0,0,1
Slaf,0,0,0,1,0,0,0,1
Han,0,0,0.10385222520701211,1,0,0,0,1
är,0,1,0.09831343986263812,1,0,0,0,1
min,0,0,0.19662687972527623,1,0,0,0,1
sann,0,0,0.0013846963360934948,1,0,0,0,1
ey,0,1,0,1,0,0,0,1
wärd,0,0,0.0013846963360934948,1,0,0,0,1
at,0,1,1.3514636240272508,1,0,0,0,1
äta,0,0,0.0013846963360934948,1,0,0,0,1
af,0,1,0.5123376443545931,1,0,0,0,1
min,0,0,0.19662687972527623,1,0,0,0,1
draf,0,0,0,1,0,0,0,1
Men,0,0,0.4791049322883492,1,0,0,0,1
stå,0,0,0.019385748705308927,1,0,0,0,1
i,0,1,1.416544351823645,1,0,0,0,1
åsnans,0,0,0,1,0,0,0,1
ställe,0,0,0.0041540890082804845,1,0,0,0,1
Mina,0,0,0.008308178016560969,1,0,0,0,1
Förmän,0,0,0,1,0,0,0,1
frågade,0,0,0,1,0,0,0,1
mig,0,0,0.6591154559805035,1,0,0,0,1
hwad,0,0,0.005538785344373979,1,0,0,0,1
jag,0,0,0.03184801573015038,1,0,0,0,1
mente,0,0,0.008308178016560969,1,0,0,0,1
om,0,1,0.41679359716414194,1,0,0,0,1
Lotteriet,0,0,0,1,0,0,0,1
Jag,0,0,0.0027693926721869895,1,0,0,0,1
menar,0,0,0.0069234816804674745,1,0,0,0,1
alt,0,0,0.08446647650170318,1,0,0,0,1
det,0,0,2.707081337062782,1,0,0,0,1
I,0,1,0.16754825666731285,1,0,0,0,1
menen,0,0,0,1,0,0,0,1
sade,0,0,0.0069234816804674745,1,0,0,0,1
jag,0,0,0.03184801573015038,1,0,0,0,1
Jag,0,0,0.0027693926721869895,1,0,0,0,1
winner,0,0,0.0013846963360934948,1,0,0,0,1
med,0,0,0.7075798277437758,1,0,0,0,1
den,0,0,0.6951175607189344,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
winner,0,0,0.0013846963360934948,1,0,0,0,1
den,0,0,0.6951175607189344,1,0,0,0,1
största,0,0,0.04707967542717882,1,0,0,0,1
Lotten,0,0,0,1,0,0,0,1
och,0,0,0,1,0,0,0,1
jag,0,0,0.03184801573015038,1,0,0,0,1
stryker,0,0,0,1,0,0,0,1
på,0,1,0.9540557755684178,1,0,0,0,1
Foten,0,0,0,1,0,0,0,1
med,0,0,0.7075798277437758,1,0,0,0,1
den,0,0,0.6951175607189344,1,0,0,0,1
