UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    3100   Words
    1642   Misrecognized
   47.03%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        0   100.00   medelmã
       1        0   100.00   medgã
      21       10    52.38   men
       1        1     0.00   mena
       1        1     0.00   menar
       1        1     0.00   mening
       1        1     0.00   meningar
       1        1     0.00   menã
       3        2    33.33   mer
       1        1     0.00   mera
       1        1     0.00   metaller
       1        1     0.00   methode
       8        3    62.50   mig
       1        1     0.00   milda
       1        1     0.00   milde
      13        6    53.85   min
       6        3    50.00   mina
       2        1    50.00   mindre
       1        1     0.00   mine
       1        0   100.00   minnas
       1        1     0.00   minst
       3        0   100.00   mitt
       1        0   100.00   mlige
       1        0   100.00   mma
       1        1     0.00   mmen
       1        0   100.00   mn
       1        0   100.00   mnen
       2        2     0.00   mogenhet
       1        0   100.00   moget
       1        1     0.00   mogna
       1        0   100.00   mogne
       1        1     0.00   mor
       1        0   100.00   mot
       1        1     0.00   mre
       1        1     0.00   msel
       1        1     0.00   mtande
       1        1     0.00   mull
       1        1     0.00   mutor
       4        2    50.00   mycket
      35       20    42.86   mã
      32        9    71.88   n
       1        0   100.00   nackhã
       2        1    50.00   nan
       2        2     0.00   narr
       2        1    50.00   nda
       4        2    50.00   nde
       1        1     0.00   ndegã
       2        1    50.00   nder
       1        1     0.00   nderne
       1        1     0.00   ndigheten
       1        1     0.00   ndske
       1        1     0.00   ndã
       1        0   100.00   ned
       1        1     0.00   neder
       1        0   100.00   nedtrampade
       1        0   100.00   nekar
       1        0   100.00   nemligen
       6        1    83.33   ng
       6        3    50.00   nga
       1        0   100.00   ngan
       1        1     0.00   ngar
       3        2    33.33   nge
       1        1     0.00   ngelse
       4        3    25.00   ngen
       1        1     0.00   ngens
       1        1     0.00   nger
       1        1     0.00   nhã
       3        3     0.00   nk
       1        1     0.00   nka
       1        0   100.00   nkar
       1        0   100.00   nkte
       1        1     0.00   nligit
       1        0   100.00   nna
       1        1     0.00   nner
       1        0   100.00   nning
       1        0   100.00   nobilitera
       4        1    75.00   nog
       1        1     0.00   nov
       1        1     0.00   nsin
       1        1     0.00   nskande
       3        3     0.00   nskar
       1        1     0.00   nstring
       1        1     0.00   nstringen
       1        1     0.00   nt
       1        0   100.00   nta
       1        1     0.00   ntade
       1        1     0.00   nteligen
      10        4    60.00   nu
       1        1     0.00   nya
       1        1     0.00   nyckel
       1        1     0.00   nyttig
       1        1     0.00   nyttiga
       1        1     0.00   nyttigt
      26        9    65.38   nã
       1        1     0.00   obã
      87       16    81.61   och
       9        5    44.44   ock
       1        1     0.00   ocksã
       1        0   100.00   odygdigt
       1        1     0.00   ofelbart
       3        2    33.33   offta
       1        1     0.00   ofrã
       1        1     0.00   ofta
       3        2    33.33   ofã
       1        1     0.00   okunnighet
       1        0   100.00   olyckans
      19        5    73.68   om
       1        1     0.00   omdã
       1        0   100.00   omgã
       1        0   100.00   omkring
       1        0   100.00   omkull
       1        1     0.00   omtala
       1        1     0.00   onã
       4        4     0.00   ord
       1        1     0.00   orden
       2        2     0.00   oss
       1        1     0.00   osã
       1        1     0.00   otilbã
       1        1     0.00   owisshet
