UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  302465   Characters
  421832   Errors
  -39.46%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
  -39.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
      87        0   {}-{�rdigt at begå alla sla...}
      87        0   {}-{« }
      87        0   {}-{�<80><94>}
      86        0   {i}-{l}
      86        0   {}-{ " - . - , , - - : , - -...}
      86        0   {}-{ , som arSwea Nisse ocg ...}
      86        0   {}-{J«wf-aj«ø«at2x-M, Ow...}
      86        0   {}-{fria dem från ohyran - ...}
      86        0   {}-{il jag har infofra the g...}
      86        0   {}-{les nedersablad wid Juli...}
      86        0   {}-{t « . - . - - . - - - ....}
      86        0   {}-{tagande " ganska nedin T...}
      86        0   {ſ}-{k - - , , , , - - - . , ...}
      85        0   {B}-{« » . « · .. Debet, ...}
      85        0   {l}-{gosMetfukaaf,;-Tk�<80>...}
      85        0   {}-{med blå blomma. . - Tra...}
      85        0   {}-{ng och tvmst samt Cronan...}
      85        0   {}-{�dt sig e genskap as sk�...}
      85        0   {ſ}-{om Sigwald Jarl Siruthar...}
      84        0   {.<\n>}-{ }
      84        0   {en}-{m}
      84        0   {}-{ - - , . . . - - - . . ....}
      84        0   {}-{ Anoka Stycketz » « Om...}
      84        0   {}-{ ther worolther stodh en...}
      84        0   {}-{et mycken hälsa- " ockz...}
      84        0   {}-{ig e m fl 4 i klart och ...}
      84        0   {}-{osMetfukaaf,;-Tk�<80>...}
      84        0   {}-{sa- vana eåxeere som ve...}
      84        0   {}-{tenezst . " - , - - . . ...}
      83        0   {}-{ Efratn bott hus-· - «...}
      83        0   {}-{ der ab Alexandre ar Vti...}
      83        0   {}-{ månge slags både th o...}
      83        0   {}-{. . väs-IT a« 6 dråpp...}
      83        0   {}-{en hwilke sticka och kln...}
      83        0   {}-{or-st ghessat nedzen Gry...}
      82        0   {}-{ , , : . . , - ; , - . ,...}
      82        0   {}-{ GUDs sanna kännedom in...}
      82        0   {}-{ Kyrkv- herdan Herr sans...}
      82        0   {}-{ i alla mählzfollicI »...}
      82        0   {}-{-kyssta , « -»«-s- kg...}
      82        0   {}-{dels med-�<80><94> Lalln...}
      82        0   {}-{i rums - . . - . - - - -...}
      82        0   {}-{ock nyligen stedde 1709....}
      82        0   {}-{rcgvtqn Fahm throppen si...}
      82        0   {}-{yimrw (afbildas,) med de...}
      82        0   {�}-{�l kula E win och mattel...}
      81        0   {}-{afwarexfor nqmmttlkat de...}
      81        0   {}-{des iker thet har i Smer...}
      81        0   {}-{htvllsorolLandhl och ham...}
      81        0   {}-{jedergc tester-sett Amba...}
      81        0   {}-{ra de faste de , tarva-�...}
      81        0   {}-{sigiat länge dröja iDa...}
      80        0   {q}-{och»asivenotze brtschei...}
      80        0   {}-{ Venetianfka Dalmatiens ...}
      80        0   {}-{ey melzr an en Deel last...}
      80        0   {}-{e�<9F>.2: vö. JF ·« ....}
      80        0   {}-{ff . : - - - . - . - - -...}
      80        0   {}-{i ty « so ser - - : - ....}
      80        0   {}-{ner ock etjest - änkema...}
      80        0   {}-{och Konnn Olof Trogwason...}
      80        0   {}-{t förruttnelse fröen d...}
      80        0   {}-{xix . x o - , - , - - . ...}
      80        0   {ſä}-{sa}
      79        0   {A}-{=======<\n>Virgiliaaag ....}
      79        0   {}-{ ondska ån ifrån Natio...}
      79        0   {}-{ ärfmksxthknjiTfäskunn...}
      79        0   {}-{e och starckare Mag�<80>...}
      79        0   {}-{ed Stalmngar sa sörwara...}
      79        0   {}-{emook eagherl sedhan Dan...}
      79        0   {}-{er - - . - - . - - - - ....}
      79        0   {}-{keastkrstw 210 - - �<80>...}
      79        0   {}-{ns trädaktiga wasende A...}
